timestamp,host,cpu_util,mem_util,temp_cpu,net_in_bytes,net_out_bytes,tcp_conn,user_active,usb_event,usb_device,anomaly
2025-08-21T13:41:40,nanema-HP,1.9,26.5,45.0,1481111333,28599115,15,1,1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-2'),0
2025-08-21T13:41:46,nanema-HP,0.7,26.4,46.0,1481112129,28599829,15,1,1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-2/3-2:1.0'),0
2025-08-21T13:41:52,nanema-HP,4.1,26.4,46.0,1481113228,28600640,15,1,0,,0
2025-08-21T13:41:58,nanema-HP,0.9,26.4,46.0,1481114315,28601482,15,1,0,,0
2025-08-21T13:42:05,nanema-HP,0.3,26.5,46.0,1481133499,28602596,15,1,0,,0
2025-08-21T13:42:11,nanema-HP,1.0,26.7,46.0,1481139571,28603274,15,1,0,,0
2025-08-21T13:42:17,nanema-HP,4.4,26.6,44.0,1481146517,28603874,15,1,0,,0
2025-08-21T13:42:23,nanema-HP,3.6,26.5,44.0,1481147313,28604588,15,1,0,,0
2025-08-21T13:42:29,nanema-HP,0.9,26.6,44.0,1481148157,28605430,14,1,0,,0
2025-08-21T13:42:35,nanema-HP,1.0,26.6,45.0,1481148913,28606116,14,1,0,,0
2025-08-21T13:42:41,nanema-HP,2.1,26.5,45.0,1481149513,28606716,14,1,0,,0
2025-08-21T13:42:48,nanema-HP,2.3,26.5,46.0,1481159176,28609235,14,1,0,,0
2025-08-21T13:42:54,nanema-HP,0.8,26.5,46.0,1481162917,28613343,14,1,-1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-2/3-2:1.0'),0
2025-08-21T13:43:00,nanema-HP,0.6,26.5,46.0,1481163750,28613943,14,1,-1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-2'),0
2025-08-21T13:43:06,nanema-HP,0.5,26.5,45.0,1481164546,28614657,14,1,0,,0
2025-08-21T13:43:12,nanema-HP,2.2,26.5,45.0,1481165882,28615499,14,1,0,,0
2025-08-21T13:43:18,nanema-HP,0.6,26.6,45.0,1481166758,28622275,14,1,1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-2'),0
2025-08-21T13:43:24,nanema-HP,0.6,26.6,45.0,1481169701,28622989,14,1,1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-2/3-2:1.0'),0
2025-08-21T13:43:31,nanema-HP,0.6,26.6,45.0,1481171125,28623831,14,1,0,,0
2025-08-21T13:43:37,nanema-HP,0.4,26.6,45.0,1481172338,28624591,14,1,0,,0
2025-08-21T13:43:43,nanema-HP,0.8,26.6,45.0,1481173915,28625810,14,1,0,,0
2025-08-21T13:43:49,nanema-HP,0.5,26.5,45.0,1481174891,28626488,14,1,0,,0
2025-08-21T13:43:55,nanema-HP,0.6,26.5,46.0,1481175635,28627230,14,1,0,,0
2025-08-21T13:44:01,nanema-HP,0.3,26.5,46.0,1481176468,28627830,14,1,0,,0
2025-08-21T13:44:07,nanema-HP,0.8,26.5,46.0,1481178468,28628758,14,1,0,,0
2025-08-21T13:44:14,nanema-HP,0.5,26.5,44.0,1481179068,28629358,14,1,0,,0
2025-08-21T13:44:20,nanema-HP,0.5,26.5,44.0,1481179668,28629958,14,1,0,,0
2025-08-21T13:44:26,nanema-HP,3.0,26.6,46.0,1481180720,28631142,14,1,0,,0
2025-08-21T13:44:32,nanema-HP,0.5,26.6,46.0,1481181320,28631742,14,1,0,,0
2025-08-21T13:44:38,nanema-HP,2.8,26.5,46.0,1481181920,28632342,14,1,0,,0
2025-08-21T13:44:44,nanema-HP,0.8,26.5,45.0,1481191048,28643161,14,1,0,,0
2025-08-21T13:44:50,nanema-HP,0.5,26.5,45.0,1481191992,28644103,14,1,0,,0
2025-08-21T13:44:57,nanema-HP,0.6,26.5,44.0,1481192592,28644703,14,1,0,,0
2025-08-21T13:45:03,nanema-HP,0.5,26.5,44.0,1481193621,28645417,14,1,0,,0
2025-08-21T13:45:09,nanema-HP,3.6,26.5,44.0,1481194221,28646017,14,1,0,,0
2025-08-21T13:45:15,nanema-HP,0.6,26.5,44.0,1481194979,28646859,14,1,0,,0
2025-08-21T13:45:21,nanema-HP,0.7,26.5,44.0,1481195579,28647459,14,1,0,,0
2025-08-21T13:45:27,nanema-HP,1.4,26.5,44.0,1481196375,28648173,14,1,0,,0
2025-08-21T13:45:33,nanema-HP,3.9,26.5,45.0,1481197219,28649015,14,1,0,,0
2025-08-21T13:45:39,nanema-HP,0.5,26.5,45.0,1481198024,28649886,14,1,0,,0
2025-08-21T13:45:46,nanema-HP,0.6,26.5,45.0,1481198820,28650600,14,1,0,,0
2025-08-21T13:45:52,nanema-HP,1.8,26.5,45.0,1481199420,28651200,14,1,0,,0
2025-08-21T13:45:58,nanema-HP,4.3,26.3,45.0,1481200020,28651800,14,1,0,,0
2025-08-21T13:46:04,nanema-HP,0.6,26.3,44.0,1481201305,28652870,14,1,0,,0
2025-08-21T13:46:10,nanema-HP,0.3,26.3,44.0,1481201905,28653470,14,1,0,,0
2025-08-21T13:46:16,nanema-HP,0.4,26.3,44.0,1481202505,28654070,14,1,0,,0
2025-08-21T13:46:22,nanema-HP,2.0,26.3,46.0,1481203105,28654670,14,1,0,,0
2025-08-21T13:46:29,nanema-HP,0.5,26.3,46.0,1481204001,28655484,14,1,0,,0
2025-08-21T13:46:35,nanema-HP,0.3,26.3,45.0,1481204845,28656326,14,1,0,,0
2025-08-21T13:46:41,nanema-HP,0.4,26.3,45.0,1481205550,28657097,14,1,0,,0
2025-08-21T13:46:47,nanema-HP,2.3,26.3,45.0,1481206388,28657853,14,1,0,,0
2025-08-21T13:46:53,nanema-HP,9.4,26.4,43.0,1481206988,28658453,14,1,0,,0
2025-08-21T13:46:59,nanema-HP,3.4,26.1,43.0,1481248811,28691078,15,1,0,,0
2025-08-21T13:47:05,nanema-HP,3.1,26.1,43.0,1481251669,28700306,15,1,0,,0
2025-08-21T13:47:12,nanema-HP,4.1,26.1,43.0,1481254466,28707052,15,1,0,,0
2025-08-21T13:47:18,nanema-HP,3.9,26.1,43.0,1481257230,28715979,15,1,0,,0
2025-08-21T13:47:24,nanema-HP,2.0,26.1,44.0,1481260824,28730733,15,1,0,,0
2025-08-21T13:47:30,nanema-HP,9.7,26.8,44.0,1481275028,28759587,15,1,0,,0
2025-08-21T13:47:36,nanema-HP,8.8,26.9,44.0,1481281082,28762797,15,1,0,,0
2025-08-21T13:47:42,nanema-HP,12.8,26.8,44.0,1481287621,28766220,16,1,0,,0
2025-08-21T13:47:48,nanema-HP,6.5,26.9,44.0,1481300192,28798263,15,1,0,,0
2025-08-21T13:47:55,nanema-HP,3.3,26.2,46.0,1481304076,28808215,15,1,0,,0
2025-08-21T13:48:01,nanema-HP,0.5,26.2,46.0,1481306272,28815003,15,1,0,,0
2025-08-21T13:48:07,nanema-HP,0.5,26.2,46.0,1481307068,28815717,15,1,0,,0
2025-08-21T13:48:13,nanema-HP,1.6,26.1,45.0,1481307668,28816317,15,1,0,,0
2025-08-21T13:48:19,nanema-HP,4.9,26.2,45.0,1481315291,28824315,16,1,0,,0
2025-08-21T13:48:25,nanema-HP,0.9,26.2,45.0,1481316087,28825029,16,1,0,,0
2025-08-21T13:48:31,nanema-HP,0.7,26.2,45.0,1481316687,28825629,15,1,0,,0
2025-08-21T13:48:38,nanema-HP,1.0,26.3,45.0,1481317443,28826323,15,1,0,,0
2025-08-21T13:48:44,nanema-HP,0.7,26.2,45.0,1481318567,28827363,15,1,0,,0
2025-08-21T13:48:50,nanema-HP,1.1,26.2,45.0,1481319167,28827963,15,1,0,,0
2025-08-21T13:48:56,nanema-HP,1.3,26.2,45.0,1481319767,28828563,15,1,0,,0
2025-08-21T13:49:02,nanema-HP,1.0,26.2,48.0,1481320811,28829374,15,1,0,,0
2025-08-21T13:49:08,nanema-HP,3.0,26.2,48.0,1481321951,28830430,15,1,0,,0
2025-08-21T13:49:15,nanema-HP,0.5,26.2,46.0,1481322551,28831030,15,1,0,,0
2025-08-21T13:49:21,nanema-HP,0.5,26.2,46.0,1481323769,28832384,14,1,0,,0
2025-08-21T13:49:27,nanema-HP,0.8,26.4,46.0,1481338379,28847305,14,1,0,,0
2025-08-21T13:49:33,nanema-HP,3.0,26.4,45.0,1481340523,28854996,14,1,0,,0
2025-08-21T13:49:39,nanema-HP,1.2,26.4,45.0,1481341123,28855596,14,1,0,,0
2025-08-21T13:49:45,nanema-HP,0.5,26.4,45.0,1481341919,28856310,14,1,0,,0
2025-08-21T13:49:51,nanema-HP,0.3,26.4,47.0,1481342519,28856910,14,1,0,,0
2025-08-21T13:49:57,nanema-HP,8.2,27.1,47.0,1481353911,28890230,14,1,0,,0
2025-08-21T13:50:04,nanema-HP,8.3,26.8,47.0,1481360705,28894665,14,1,0,,0
2025-08-21T13:50:10,nanema-HP,8.0,26.8,47.0,1481365763,28897071,14,1,0,,0
2025-08-21T13:50:16,nanema-HP,1.8,26.6,47.0,1481374313,28932231,14,1,0,,0
2025-08-21T13:50:22,nanema-HP,1.7,26.5,45.0,1481376189,28935165,14,1,0,,0
2025-08-21T13:50:28,nanema-HP,4.3,26.6,45.0,1481378721,28941157,14,1,0,,0
2025-08-21T13:50:34,nanema-HP,6.9,26.6,45.0,1481379321,28941757,14,1,0,,0
2025-08-21T13:50:40,nanema-HP,0.5,26.5,45.0,1481379921,28942357,14,1,0,,0
2025-08-21T13:50:47,nanema-HP,0.8,26.5,45.0,1481387285,28950214,15,1,0,,0
2025-08-21T13:50:53,nanema-HP,3.3,26.5,48.0,1481387971,28950892,15,1,0,,0
2025-08-21T13:50:59,nanema-HP,1.5,26.5,48.0,1481388804,28951492,15,1,0,,0
2025-08-21T13:51:05,nanema-HP,0.6,26.5,48.0,1481390054,28952450,15,1,0,,0
2025-08-21T13:51:11,nanema-HP,0.4,26.5,45.0,1481390654,28953050,15,1,0,,0
2025-08-21T13:51:17,nanema-HP,2.7,26.5,45.0,1481391498,28953892,15,1,0,,0
2025-08-21T13:51:23,nanema-HP,0.5,26.5,45.0,1481392505,28954817,15,1,0,,0
2025-08-21T13:51:29,nanema-HP,0.5,26.5,45.0,1481393563,28955897,15,1,0,,0
2025-08-21T13:51:36,nanema-HP,0.5,26.5,45.0,1481394263,28956597,15,1,0,,0
2025-08-21T13:51:42,nanema-HP,3.3,26.5,45.0,1481395318,28957650,15,1,0,,0
2025-08-21T13:51:48,nanema-HP,0.4,26.5,45.0,1481396423,28958943,14,1,0,,0
2025-08-21T13:51:54,nanema-HP,0.5,26.5,45.0,1481397023,28959543,14,1,0,,0
2025-08-21T13:52:00,nanema-HP,0.6,26.7,45.0,1481415542,28966711,14,1,-1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4/3-4:4.1'),0
2025-08-21T13:52:06,nanema-HP,3.5,26.5,45.0,1481416562,28967575,14,1,-1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4/3-4:4.0'),0
2025-08-21T13:52:12,nanema-HP,0.8,26.5,45.0,1481420538,28974367,14,1,-1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4/3-4:4.2'),0
2025-08-21T13:52:19,nanema-HP,0.5,26.5,45.0,1481421468,28975287,14,1,-1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4'),0
2025-08-21T13:52:25,nanema-HP,0.7,26.5,45.0,1481425779,28979338,14,1,1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4'),0
2025-08-21T13:52:31,nanema-HP,0.7,26.5,44.0,1481426535,28980024,14,1,1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4/3-4:1.0'),0
2025-08-21T13:52:37,nanema-HP,0.4,26.5,44.0,1481427379,28980866,14,1,-1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4/3-4:1.0'),0
2025-08-21T13:52:43,nanema-HP,0.7,26.5,44.0,1481429923,28982848,14,1,1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4/3-4:4.0'),0
2025-08-21T13:52:49,nanema-HP,0.5,26.5,44.0,1481430693,28983610,14,1,1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4/3-4:4.1'),0
2025-08-21T13:52:56,nanema-HP,0.4,26.5,44.0,1481431451,28984452,14,1,1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4/3-4:4.2'),0
2025-08-21T13:53:02,nanema-HP,0.5,26.4,44.0,1481432284,28985052,14,1,-1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4/3-4:4.1'),0
2025-08-21T13:53:08,nanema-HP,0.4,26.4,44.0,1481433180,28985866,14,1,-1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4/3-4:4.0'),0
2025-08-21T13:53:14,nanema-HP,0.3,26.4,44.0,1481433780,28986466,14,1,-1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4/3-4:4.2'),0
2025-08-21T13:53:20,nanema-HP,0.5,26.7,43.0,1481448991,28994426,14,1,-1,Device('/sys/devices/pci0000:00/0000:00:14.0/usb3/3-4'),0
2025-08-21T13:53:26,nanema-HP,0.8,26.6,43.0,1481449873,28995218,14,1,0,,0
2025-08-21T13:53:32,nanema-HP,1.2,26.5,43.0,1481450813,28996431,14,1,0,,0
2025-08-21T13:53:38,nanema-HP,0.5,26.5,43.0,1481464257,29011688,16,1,0,,0
2025-08-21T13:53:45,nanema-HP,0.7,26.5,43.0,1481466236,29018265,15,1,0,,0
2025-08-21T13:53:51,nanema-HP,0.8,26.5,43.0,1481474574,29038414,17,1,0,,0
2025-08-21T13:53:57,nanema-HP,0.6,26.5,43.0,1481476078,29039114,17,1,0,,0
2025-08-21T13:54:03,nanema-HP,0.6,26.4,43.0,1481477412,29039714,17,1,0,,0
2025-08-21T13:54:09,nanema-HP,0.7,26.4,42.0,1481478740,29040670,17,1,0,,0
2025-08-21T13:54:15,nanema-HP,0.5,26.5,42.0,1481479340,29041270,17,1,0,,0
2025-08-21T13:54:21,nanema-HP,0.8,26.5,42.0,1481479940,29041870,16,1,0,,0
2025-08-21T13:54:28,nanema-HP,0.4,26.5,43.0,1481480736,29042584,16,1,0,,0
2025-08-21T13:54:34,nanema-HP,0.6,26.5,43.0,1481481798,29043644,16,1,0,,0
2025-08-21T13:54:40,nanema-HP,0.8,26.5,43.0,1481482584,29044422,16,1,0,,0
2025-08-21T13:54:46,nanema-HP,0.4,26.5,43.0,1481483606,29045444,16,1,0,,0
2025-08-21T13:54:52,nanema-HP,0.5,26.5,43.0,1481484646,29046400,16,1,0,,0
2025-08-21T13:54:58,nanema-HP,1.3,26.5,42.0,1481485911,29047000,16,1,0,,0
2025-08-21T13:55:05,nanema-HP,0.7,26.5,42.0,1481486630,29047600,16,1,0,,0
2025-08-21T13:55:11,nanema-HP,0.4,26.5,42.0,1481487426,29048314,16,1,0,,0
2025-08-21T13:55:17,nanema-HP,0.5,26.5,42.0,1481488026,29048914,16,1,0,,0
2025-08-21T13:55:23,nanema-HP,0.6,26.5,42.0,1481489089,29049856,16,1,0,,0
2025-08-21T13:55:29,nanema-HP,0.4,26.5,42.0,1481489885,29050570,16,1,0,,0
2025-08-21T13:55:35,nanema-HP,0.6,26.5,42.0,1481490617,29051388,16,1,0,,0
2025-08-21T13:55:41,nanema-HP,0.5,26.4,42.0,1481491805,29052308,16,1,0,,0
2025-08-21T13:55:48,nanema-HP,0.9,26.3,43.0,1481492851,29053444,16,1,0,,0
2025-08-21T13:55:54,nanema-HP,0.6,26.3,43.0,1481493695,29054286,16,1,0,,0
2025-08-21T13:56:00,nanema-HP,0.8,26.3,43.0,1481494786,29054886,16,1,0,,0
2025-08-21T13:56:06,nanema-HP,0.3,26.3,43.0,1481495386,29055486,16,1,0,,0
2025-08-21T13:56:12,nanema-HP,0.5,26.3,43.0,1481496282,29056300,16,1,0,,0
2025-08-21T13:56:18,nanema-HP,0.5,26.3,43.0,1481497126,29057142,16,1,0,,0
2025-08-21T13:56:25,nanema-HP,0.4,26.3,43.0,1481497984,29057742,16,1,0,,0
2025-08-21T13:56:31,nanema-HP,0.8,26.3,43.0,1481501872,29058756,16,1,0,,0
2025-08-21T13:56:37,nanema-HP,0.5,26.3,43.0,1481504370,29061042,15,1,0,,0
2025-08-21T13:56:43,nanema-HP,1.2,26.3,43.0,1481505830,29061720,15,1,0,,0
2025-08-21T13:56:49,nanema-HP,0.5,26.3,43.0,1481506884,29062434,15,1,0,,0
2025-08-21T13:56:55,nanema-HP,0.9,26.3,43.0,1481508100,29063134,15,1,0,,0
2025-08-21T13:57:01,nanema-HP,0.5,26.3,43.0,1481528122,29064034,15,1,0,,0
2025-08-21T13:57:07,nanema-HP,2.8,26.4,43.0,1481534859,29072487,16,1,0,,0
2025-08-21T13:57:14,nanema-HP,14.3,26.7,43.0,1481536319,29073165,16,1,0,,0
2025-08-21T13:57:20,nanema-HP,0.4,26.6,44.0,1481536919,29073765,16,1,0,,0
2025-08-21T13:57:26,nanema-HP,0.3,26.6,44.0,1481537519,29074365,16,1,0,,0
2025-08-21T13:57:32,nanema-HP,0.5,26.8,44.0,1481538559,29075321,16,1,0,,0
2025-08-21T13:57:38,nanema-HP,0.4,27.0,43.0,1481539814,29075921,16,1,0,,0
2025-08-21T13:57:44,nanema-HP,0.4,27.1,43.0,1481542262,29077889,14,1,0,,0
2025-08-21T13:57:51,nanema-HP,0.4,27.2,43.0,1481543186,29078723,14,1,0,,0
2025-08-21T13:57:57,nanema-HP,0.6,27.4,43.0,1481544546,29079565,14,1,0,,0
2025-08-21T13:58:03,nanema-HP,0.3,27.5,43.0,1481545637,29080165,14,1,0,,0
2025-08-21T13:58:09,nanema-HP,0.6,27.6,42.0,1481546656,29081215,14,1,0,,0
2025-08-21T13:58:15,nanema-HP,0.5,27.6,42.0,1481547256,29081815,14,1,0,,0
2025-08-21T13:58:21,nanema-HP,0.4,27.7,42.0,1481548735,29082657,14,1,0,,0
2025-08-21T13:58:27,nanema-HP,1.5,27.8,42.0,1481549919,29083471,14,1,0,,0
2025-08-21T13:58:33,nanema-HP,0.4,27.8,42.0,1481550519,29084071,14,1,0,,0
2025-08-21T13:58:40,nanema-HP,0.5,27.8,42.0,1481551317,29084915,14,1,0,,0
2025-08-21T13:58:46,nanema-HP,0.3,27.9,42.0,1481552103,29085657,14,1,0,,0
2025-08-21T13:58:52,nanema-HP,0.4,27.9,42.0,1481552999,29086471,14,1,0,,0
2025-08-21T13:58:58,nanema-HP,0.4,28.0,42.0,1481553599,29087071,14,1,0,,0
2025-08-21T13:59:04,nanema-HP,0.5,27.8,42.0,1481554432,29087671,14,1,0,,0
2025-08-21T13:59:10,nanema-HP,0.3,27.8,42.0,1481555683,29088838,14,1,0,,0
2025-08-21T13:59:16,nanema-HP,0.3,27.9,42.0,1481556369,29089516,14,1,0,,0
2025-08-21T13:59:23,nanema-HP,0.3,27.9,42.0,1481556969,29090116,14,1,0,,0
2025-08-21T13:59:29,nanema-HP,0.4,28.0,41.0,1481558005,29090830,14,1,0,,0
2025-08-21T13:59:35,nanema-HP,0.8,27.0,41.0,1481558605,29091430,14,1,0,,0
2025-08-21T13:59:41,nanema-HP,0.3,27.0,41.0,1481559549,29092372,14,1,0,,0
2025-08-21T13:59:47,nanema-HP,0.6,27.1,42.0,1481560345,29093086,14,1,0,,0
2025-08-21T13:59:53,nanema-HP,0.4,27.1,42.0,1481561203,29093686,14,1,0,,0
2025-08-21T14:00:00,nanema-HP,0.9,26.8,42.0,1481564042,29094849,14,1,0,,0
2025-08-21T14:00:06,nanema-HP,0.7,26.8,42.0,1481565532,29095527,14,1,0,,0
2025-08-21T14:00:12,nanema-HP,0.5,26.9,42.0,1481566672,29096241,14,1,0,,0
2025-08-21T14:00:18,nanema-HP,0.3,26.9,42.0,1481567530,29096841,14,1,0,,0
2025-08-21T14:00:24,nanema-HP,0.6,27.0,42.0,1481568474,29097783,14,1,0,,0
2025-08-21T14:00:30,nanema-HP,0.7,27.1,42.0,1481569270,29098497,14,1,0,,0
2025-08-21T14:00:36,nanema-HP,0.4,27.2,42.0,1481569956,29099097,14,1,0,,0
2025-08-21T14:00:42,nanema-HP,0.3,26.4,42.0,1481570556,29099697,14,1,0,,0
2025-08-21T14:00:49,nanema-HP,0.5,26.4,42.0,1481571352,29100411,14,1,0,,0
2025-08-21T14:00:55,nanema-HP,0.5,26.6,42.0,1481572742,29101253,14,1,0,,0
2025-08-21T14:01:01,nanema-HP,0.6,26.7,42.0,1481574091,29101853,13,1,0,,0
2025-08-21T14:01:07,nanema-HP,0.3,26.7,42.0,1481575131,29102809,13,1,0,,0
2025-08-21T14:01:13,nanema-HP,0.7,26.7,42.0,1481576665,29103509,13,1,0,,0
2025-08-21T14:01:19,nanema-HP,0.4,26.8,42.0,1481577781,29104109,13,1,0,,0
2025-08-21T14:01:25,nanema-HP,0.8,26.9,42.0,1481578913,29104951,13,1,0,,0
2025-08-21T14:01:32,nanema-HP,0.5,27.0,42.0,1481579709,29105665,13,1,0,,0
2025-08-21T14:01:38,nanema-HP,0.4,27.2,42.0,1481580309,29106265,13,1,0,,0
2025-08-21T14:01:44,nanema-HP,0.4,27.3,42.0,1481581153,29107107,13,1,0,,0
2025-08-21T14:01:50,nanema-HP,0.3,27.5,42.0,1481581949,29107821,13,1,0,,0
2025-08-21T14:01:56,nanema-HP,0.3,27.6,42.0,1481582549,29108421,13,1,0,,0
2025-08-21T14:02:02,nanema-HP,0.4,27.8,42.0,1481602822,29109563,13,1,0,,0
2025-08-21T14:02:08,nanema-HP,0.6,27.8,42.0,1481603618,29110277,13,1,0,,0
2025-08-21T14:02:15,nanema-HP,0.3,27.9,42.0,1481604304,29110955,13,1,0,,0
2025-08-21T14:02:21,nanema-HP,0.6,27.9,42.0,1481605148,29111797,13,1,0,,0
2025-08-21T14:02:27,nanema-HP,0.4,28.0,42.0,1481606044,29112611,13,1,0,,0
2025-08-21T14:02:33,nanema-HP,0.7,28.1,42.0,1481607044,29113539,13,1,0,,0
2025-08-21T14:02:39,nanema-HP,0.3,28.1,42.0,1481607644,29114139,13,1,0,,0
2025-08-21T14:02:45,nanema-HP,0.5,28.2,42.0,1481609992,29115987,13,1,0,,0
2025-08-21T14:02:51,nanema-HP,0.6,28.2,42.0,1481610916,29116821,13,1,0,,0
2025-08-21T14:02:58,nanema-HP,0.4,28.2,42.0,1481611760,29117663,13,1,0,,0
2025-08-21T14:03:04,nanema-HP,0.5,27.8,42.0,1481612593,29118263,13,1,0,,0
2025-08-21T14:03:10,nanema-HP,0.3,27.8,42.0,1481614001,29119077,13,1,0,,0
2025-08-21T14:03:16,nanema-HP,0.5,27.9,42.0,1481615283,29119677,13,1,0,,0
2025-08-21T14:03:22,nanema-HP,0.5,27.9,42.0,1481616381,29120519,13,1,0,,0
2025-08-21T14:03:28,nanema-HP,0.6,28.0,42.0,1481617517,29121233,13,1,0,,0
2025-08-21T14:03:34,nanema-HP,0.6,28.0,42.0,1481618243,29121833,13,1,0,,0
2025-08-21T14:03:41,nanema-HP,2.2,28.1,42.0,1481619625,29122853,13,1,0,,0
2025-08-21T14:03:47,nanema-HP,0.6,28.1,42.0,1481620507,29123567,13,1,0,,0
2025-08-21T14:03:53,nanema-HP,0.5,28.2,42.0,1481621107,29124167,13,1,0,,0
2025-08-21T14:03:59,nanema-HP,0.9,27.7,42.0,1481622166,29124867,13,1,0,,0
2025-08-21T14:04:05,nanema-HP,0.6,27.7,42.0,1481622892,29125467,13,1,0,,0
2025-08-21T14:04:11,nanema-HP,0.5,27.7,42.0,1481623932,29126423,13,1,0,,0
2025-08-21T14:04:17,nanema-HP,0.5,27.8,42.0,1481624532,29127023,13,1,0,,0
2025-08-21T14:04:24,nanema-HP,0.4,27.8,42.0,1481625132,29127623,13,1,0,,0
2025-08-21T14:04:30,nanema-HP,0.4,27.9,42.0,1481625928,29128337,13,1,0,,0
2025-08-21T14:04:36,nanema-HP,0.5,28.0,41.0,1481626772,29129179,13,1,0,,0
2025-08-21T14:04:42,nanema-HP,0.3,28.0,41.0,1481627372,29129779,13,1,0,,0
2025-08-21T14:04:48,nanema-HP,0.5,28.1,41.0,1481628394,29130593,13,1,0,,0
2025-08-21T14:04:54,nanema-HP,0.5,28.1,42.0,1481628994,29131193,13,1,0,,0
2025-08-21T14:05:00,nanema-HP,0.8,27.7,42.0,1481630071,29132035,13,1,0,,0
2025-08-21T14:05:07,nanema-HP,0.4,27.8,42.0,1481630867,29132749,13,1,0,,0
2025-08-21T14:05:13,nanema-HP,0.3,27.8,41.0,1481631467,29133349,13,1,0,,0
2025-08-21T14:05:19,nanema-HP,0.5,27.9,41.0,1481632067,29133949,13,1,0,,0
2025-08-21T14:05:25,nanema-HP,0.4,27.9,41.0,1481632911,29134791,13,1,0,,0
