score,anomaly_pred
0.12393170227856604,1
0.15251952032568988,1
0.155553744263507,1
0.14708194074865,1
0.13178108854897314,1
0.15616932005042866,1
0.1578211017043461,1
0.14530578515040443,1
0.15079417964910274,1
0.1500226770058516,1
0.155634007984585,1
0.15437732734900994,1
0.15621590911128957,1
0.15621590911128957,1
0.15621590911128957,1
0.15073954970540865,1
0.15558734006542985,1
0.15616932005042866,1
0.07231290777970284,1
0.0648133066764694,1
0.0727267213105165,1
0.0692114079320178,1
0.10120541841505004,1
0.10142322667647108,1
0.06917605754421374,1
0.10142322667647108,1
0.10071191294495602,1
0.09929132255693529,1
0.06943344661083545,1
0.06838246617556065,1
0.06630754982475962,1
0.07116959893314406,1
0.16017948879563837,1
0.15869794012938154,1
0.15700013207351,1
0.15933734841022507,1
0.15385076078167975,1
0.15280980419351792,1
0.15217026883923274,1
0.15038680123370063,1
0.1500972898352803,1
0.15520075181870807,1
0.15641955835036303,1
0.1572222746740672,1
0.15825000165415748,1
0.15641955835036303,1
0.15700013207351,1
0.15431316786866295,1
0.1548618179520299,1
0.1534295197133667,1
0.15401514592976817,1
0.15416385498831758,1
0.1534295197133667,1
0.15416385498831758,1
0.15337783085319712,1
0.1574669161712421,1
0.15609872575891376,1
0.15712982139877463,1
0.15363626906524608,1
0.15587585502446855,1
0.15587585502446855,1
0.15529337831017426,1
0.15712982139877463,1
0.15699369259689244,1
0.15767742166106968,1
0.15699369259689244,1
0.15889205982372206,1
0.15699369259689244,1
0.15185815678897552,1
0.10029742045190532,1
0.15601445532103525,1
0.15436081251192757,1
0.15670298677902628,1
0.15689501395221278,1
0.15903978041506378,1
0.16020448169132928,1
0.16267102343996653,1
0.15900049428379898,1
0.15889812767414985,1
0.15834042998783288,1
0.15631026979401558,1
0.15624182010316018,1
0.1551982382315319,1
0.1568610639205958,1
0.15207950786747154,1
0.15432894840472222,1
0.15313262066934596,1
0.1568610639205958,1
0.15295445456304702,1
0.15207950786747154,1
0.15207950786747154,1
0.1455045410829191,1
0.15076450955314852,1
0.14474659828719327,1
0.15870171373788539,1
0.1564870847620855,1
0.1572976992416345,1
0.15662323382426568,1
0.15615211951377878,1
0.15306977473002004,1
0.157524572638843,1
0.15917709296464871,1
0.15766050590569675,1
0.15100744804699473,1
0.15410811582895545,1
0.15535789849920378,1
0.15542735935469293,1
0.15187040889766562,1
0.15612277232684152,1
0.15437938844476046,1
0.1571450464710516,1
0.1565636267728302,1
0.15704555668220965,1
0.15717385810725248,1
0.15529053105443263,1
0.15448459633449652,1
0.15525256284284666,1
0.15747515078581292,1
0.15213432384464814,1
0.15661160134997415,1
0.15318727072526006,1
0.1550081444449532,1
0.1500432661174616,1
0.15174168285757667,1
0.15252787740884122,1
0.15005404902974262,1
0.15691512654844864,1
0.15300913268959637,1
0.15605016521909215,1
0.15605016521909215,1
0.15542317361379088,1
0.15542317361379088,1
0.15103348305996345,1
0.15454745701599082,1
0.15174168285757667,1
0.1597048768411909,1
0.15857983900233347,1
0.15802162091765382,1
0.15691512654844864,1
0.15525256284284666,1
0.15438340997540667,1
0.14726969770129927,1
0.14325389140605516,1
0.14637325964564263,1
0.15398264603257156,1
0.1593699844978564,1
0.15525256284284666,1
0.1451851305027182,1
0.14872399531354252,1
0.14702173799696333,1
0.14349517930583494,1
0.14838608511853896,1
0.14766877682094337,1
0.14994673444022666,1
0.14796201002003656,1
0.1530382626940926,1
0.15426141149450634,1
0.1548760799455977,1
0.15646046790646773,1
0.15613440905293058,1
0.15262659619247648,1
0.1516348857986421,1
0.1488656132509067,1
0.14899895994520213,1
0.15160472965515154,1
0.15525256284284666,1
0.05931315855009478,1
0.1335080029794965,1
0.1100326013231368,1
0.11052245431991281,1
0.10952332070946352,1
0.09310869226637963,1
0.10369700332569648,1
0.11196215142005744,1
0.11676560506046102,1
0.11800388766352504,1
0.10215200826799387,1
0.12376874832580242,1
0.13145618562434985,1
0.13343090890056725,1
0.13449126236075837,1
0.13356891267322424,1
0.13284968433933164,1
0.1311956632801234,1
0.13261174669084902,1
0.13899286277239864,1
0.13630366210774592,1
0.13875890630919147,1
0.1397000569399,1
0.13899286277239864,1
0.1383880294039887,1
0.14220819415945268,1
0.14127359511158932,1
0.1480163097938456,1
0.15044549805320678,1
0.1524543329594799,1
0.1577372051833864,1
0.15896414566015954,1
0.15795887042126006,1
0.15691552515001123,1
0.15862891116821393,1
0.1553922918957767,1
0.15862891116821393,1
0.15538281541389776,1
0.1577372051833864,1
0.1577372051833864,1
0.15665076236806702,1
0.1556337032090998,1
0.15852069740153785,1
0.15922845144175085,1
0.1556337032090998,1
0.15716529710368377,1
0.15665076236806702,1
0.16025711885149385,1
0.15952923004698544,1
0.1595630971709523,1
0.15798637893853273,1
0.1595630971709523,1
0.15889284461534614,1
0.15748790418486147,1
0.15802300140124897,1
0.15513179950002304,1
0.15748790418486147,1
0.15873178697207685,1
0.15802300140124897,1
0.15748790418486147,1
0.15873178697207685,1
0.15513179950002304,1
0.15802300140124897,1
0.15434556729534277,1
0.1450094353367678,1
0.15627504799719938,1
0.15709826195975785,1
0.15543936261609131,1
0.15665516757479692,1
0.1489031193383969,1
0.12704289657691525,1
0.15953923439745787,1
0.15539031058763664,1
0.15868759007667643,1
0.15539031058763664,1
0.1574552884609401,1
0.15593727691694653,1
0.1512065544169674,1
0.15530083333019823,1
0.15842649043449092,1
0.1540756918036842,1
0.1549925222830732,1
0.13835579595624792,1
0.12766809299378512,1
0.12254860633798786,1
0.12008157196566516,1
0.15568202038793316,1
0.15347146565715875,1
0.15371854983435296,1
0.15358895527287386,1
0.14919523934021373,1
0.16039600632191015,1
0.15913612570252494,1
0.1562840711776069,1
0.15586996171728174,1
0.15734749570843115,1
0.15823026504767562,1
0.15769549214023498,1
0.1484907384353945,1
0.157239870016826,1
0.157239870016826,1
0.1548820591310317,1
0.15936722538914144,1
0.157239870016826,1
0.15848465357641134,1
0.1547174510702229,1
0.1596566915659714,1
0.1580661736620671,1
0.15889284461534614,1
0.16080327683545165,1
0.1574609139106723,1
0.15935362945825676,1
0.15731884701507132,1
0.15870357117271322,1
0.16199531437934844,1
0.15793605522469573,1
0.15793605522469573,1
0.15870357117271322,1
0.15870357117271322,1
0.15870357117271322,1
0.1613318811846915,1
0.16058942036017787,1
0.15804832652736617,1
0.1552297396231292,1
0.15804832652736617,1
0.16060286196758405,1
0.1599366956772298,1
0.1599366956772298,1
0.15868035364151095,1
0.15632428825739603,1
0.159434097475602,1
0.15868035364151095,1
0.15822456992429168,1
0.15822456992429168,1
0.15901553761572973,1
0.155647204779282,1
0.15868035364151095,1
0.15632428825739603,1
0.147440686981395,1
0.15023736407359412,1
0.147440686981395,1
0.1540427932548743,1
0.1540427932548743,1
0.156029372337611,1
0.1540427932548743,1
0.156029372337611,1
0.15649188876041492,1
0.15565719409194623,1
0.1560419659810094,1
0.1571773553203611,1
0.15869025496571454,1
0.15633425792858013,1
0.15434943969194176,1
0.1575300957588993,1
0.1537105722377065,1
0.13200842855409017,1
0.15927109479906132,1
0.15520033669526884,1
0.16189495161801593,1
0.15675526504786508,1
0.15925711439181783,1
0.1583980575166507,1
0.1576227812856716,1
0.15564040764469805,1
0.14843060122803492,1
0.14853951595592368,1
0.1469279461133831,1
0.14752156483722723,1
0.14752156483722723,1
0.1468084840479757,1
0.1472771614029295,1
0.146211326775257,1
0.13718424690876996,1
0.147070717699258,1
0.147070717699258,1
0.147070717699258,1
0.1493394733127293,1
0.14484053154452436,1
0.14889449390193432,1
0.14783558939097535,1
0.14649394349151834,1
0.14346202664798063,1
0.14320127416754136,1
0.15700020398604858,1
0.06633751295848589,1
0.0705979525176405,1
0.15596341756278237,1
0.15482400780059696,1
0.0985646478536305,1
0.09956227364415005,1
0.10247781935756939,1
0.11931084802247927,1
0.12273040768642446,1
0.09289374298680425,1
0.09485095284751383,1
0.09323109505465987,1
0.14281331776968814,1
0.1490765598342232,1
0.12377210398908678,1
0.12581373673141233,1
0.1495834420108237,1
0.15193776752875077,1
0.15537769021905323,1
0.10250284420152006,1
0.14172025017616413,1
0.15491919220903216,1
0.15110744359851452,1
0.15238912011433797,1
0.15357379496750023,1
0.15327318064482254,1
0.1175311414634449,1
0.11846916822529485,1
0.08619469054912732,1
0.11449793033179045,1
0.15079720024912668,1
0.14966169705056848,1
0.1524462473042409,1
0.1310259040296623,1
0.15300965443553693,1
0.15139215731032368,1
0.153711980619047,1
0.14994460499098589,1
0.15674836329686725,1
0.11969862382385071,1
0.05413732764096624,1
0.03393101011160948,1
0.09050134050637404,1
0.020167540276821383,1
0.0519724287656429,1
0.05526022953122128,1
0.12188087814096993,1
0.12116509867212044,1
0.12328335595900108,1
0.12132027202204687,1
0.10754282667644088,1
0.13818897195019636,1
0.12824669551375878,1
0.11132516454164026,1
0.11593088522329403,1
0.11571630294068913,1
0.13033231312867732,1
0.1172776086872162,1
0.13304261603123474,1
0.13974358399472536,1
0.14930959775308816,1
0.15012658399232648,1
0.10900504008956918,1
0.12255815348801807,1
0.12729316181813327,1
0.12638758801753147,1
0.15197315149578317,1
0.1324247256433606,1
0.1504568086928995,1
0.14046403849491423,1
0.15543736128018287,1
0.13927498081610568,1
0.11091480518479613,1
0.12851400481331093,1
0.1386489292503834,1
0.14073382503414522,1
0.14074887159589533,1
0.1417448633983988,1
0.1031486162454861,1
0.12261183079684185,1
0.12587320737343932,1
0.11587802226025962,1
0.1286602595917996,1
0.10576513516313057,1
0.10711924663278777,1
0.10826905811018828,1
0.1326292323398331,1
0.13200784663595228,1
0.13497296825814414,1
0.13530222594215263,1
0.13530222594215263,1
0.13655363370843,1
0.15753443338978618,1
0.15756440383109194,1
0.15836156055435346,1
0.15836156055435346,1
0.15836156055435346,1
0.14094397917775708,1
0.1542409639014929,1
0.1439311367246367,1
0.14990395231256504,1
0.15653829740167835,1
0.15836156055435346,1
0.1553813010586188,1
0.15665822625108028,1
0.1551475056504827,1
0.15314349348909856,1
0.15836156055435346,1
0.15836156055435346,1
0.15413175954804526,1
0.1409137990789991,1
0.14997687918894465,1
0.1502151580005066,1
0.145257240477016,1
0.1495123406376615,1
0.13264372739885727,1
0.1309749567011385,1
0.13638781888479118,1
0.1362821329764876,1
0.13096502693228945,1
0.1378937310894532,1
0.1540650176811999,1
0.13451080945655947,1
0.11981122366432628,1
0.13468020348958487,1
0.1239572883831832,1
0.12280388211715743,1
0.12080804134502632,1
0.1277341820658046,1
0.12655267074017224,1
0.12474278368936437,1
0.12896742477653345,1
0.14580340251807294,1
0.1430564803338904,1
0.15290511126411022,1
0.1536740628438495,1
0.1536740628438495,1
0.15134577674935012,1
0.1536740628438495,1
0.1532650108192415,1
0.1540650176811999,1
0.15760195562668122,1
0.15604813972655157,1
0.15761629572791186,1
0.15760195562668122,1
0.15686278124940073,1
0.13757407949867334,1
0.15769508583833325,1
0.15707295145053296,1
0.15790411096228962,1
0.15890509274251158,1
0.1589492275061717,1
0.15890509274251158,1
0.15890509274251158,1
0.15587795721521952,1
0.1572091914241434,1
0.15893494323229612,1
0.15952063566108,1
0.15952063566108,1
0.15953489540535076,1
0.1586495102730046,1
0.15779784739242786,1
0.15890509274251158,1
0.15595968560102785,1
0.1579117583970106,1
0.1579117583970106,1
0.1589492275061717,1
0.15893494323229612,1
0.15893494323229612,1
0.15893494323229612,1
0.15889247982864163,1
0.15890676588094294,1
0.15889247982864163,1
0.15889247982864163,1
0.15889247982864163,1
0.15889247982864163,1
0.15918185443724042,1
0.15511409068685006,1
0.15830986226851407,1
0.15918185443724042,1
0.15787970940114726,1
0.15786916760443187,1
0.15786916760443187,1
0.15786916760443187,1
0.15786916760443187,1
0.1578834965144572,1
0.15786916760443187,1
0.15786916760443187,1
0.15786916760443187,1
0.15786916760443187,1
0.15613802308840596,1
0.15786916760443187,1
0.15613802308840596,1
0.15889247982864163,1
0.15889247982864163,1
0.15889247982864163,1
0.15346083950691702,1
0.1537476574781788,1
0.15612708149970977,1
0.15264769247943294,1
0.1547984340778234,1
0.14876841811018687,1
0.1578653803325058,1
0.1578653803325058,1
0.13338542913869605,1
0.10910678177251282,1
0.10735275227581087,1
0.06459927043337055,1
0.10784532985232193,1
0.10929953628991829,1
0.1083096442905796,1
0.14379967906718488,1
0.15397565254670492,1
0.15290217403572415,1
0.15404338054062228,1
0.14732134149029535,1
0.14756119645315752,1
0.1442574777102434,1
0.14962555870815902,1
0.1482993950171948,1
0.14932639028818884,1
0.14922704139596427,1
0.14925773884818272,1
0.12112553474233045,1
0.1329628143440661,1
0.1482993950171948,1
0.14938710866304994,1
0.14934107698148286,1
0.14615796100675665,1
0.14719120944470782,1
0.13724320447456478,1
0.15405786967987406,1
0.15404338054062228,1
0.15404338054062228,1
0.14008105776752844,1
0.14008240385142873,1
0.14663205096225318,1
0.15245800570821377,1
0.15503303306908295,1
0.15100063570937727,1
0.15055591119158096,1
0.15073845696975569,1
0.15057441441321012,1
0.141035801644317,1
0.14130604957197213,1
0.14161206034503993,1
0.13989905132705077,1
0.15576315293144072,1
0.15576315293144072,1
0.14818158112610563,1
0.15131011107103343,1
0.15137048596894392,1
0.14227208095753158,1
0.1412427502923989,1
0.13765839249377926,1
0.129266060343312,1
0.1357224647645182,1
0.1491248447588822,1
0.13733659060856046,1
0.1409281600033549,1
0.14039765979838548,1
0.14275995508904787,1
0.1331902988038562,1
0.05605953007386133,1
0.05979762006555722,1
0.05702472239426798,1
0.05262396649950968,1
0.09004022361218955,1
0.09063588444201276,1
0.05889265135451843,1
0.10303605228412283,1
0.10969584903162666,1
0.1093546695213678,1
0.06577933101138994,1
0.06852225138035517,1
0.07091637876949614,1
0.06745883805564107,1
0.1104829289241484,1
0.1100874153791418,1
0.07167863336662583,1
0.11048724069788662,1
0.11035544890576793,1
0.10935599800240059,1
0.07235723236638414,1
0.07294864172258464,1
0.07294864172258464,1
0.07581880948432512,1
0.15809470929674135,1
0.1580803892329684,1
0.1580803892329684,1
0.1586486126046437,1
0.15866290887043988,1
0.15777525612269588,1
0.15777525612269588,1
0.15866290887043988,1
0.15777525612269588,1
0.15866290887043988,1
0.1589398280037882,1
0.1586486126046437,1
0.1088614697186649,1
0.10859674119603013,1
0.06012585322418851,1
0.10814075343046331,1
0.10814075343046331,1
0.10518510733035213,1
0.1485435459601086,1
0.14164821824804769,1
0.13498409732266053,1
0.1406428063798021,1
0.14285144594592591,1
0.14165555271613078,1
0.14297358169480529,1
0.14285144594592591,1
0.14268369898654043,1
0.1285017292422308,1
0.14266873346141767,1
0.14285144594592591,1
0.14285144594592591,1
0.14285144594592591,1
0.1407340261359521,1
0.13577404439453977,1
0.1281663097326225,1
0.14946798548508194,1
0.14948654631286645,1
0.14947186571228332,1
0.13102399983221646,1
0.13070624163154548,1
0.11987826424782339,1
0.13228716634146787,1
0.1408774391514856,1
0.13511510423135448,1
0.13542503315734272,1
0.13542503315734272,1
0.1264834565738867,1
0.12516347142002804,1
0.1182921562434211,1
0.1430474144883574,1
0.1430474144883574,1
0.14069371679116593,1
0.1405052539221021,1
0.1408774391514856,1
0.14451414363085557,1
0.1495325588983903,1
0.14947186571228332,1
0.14069371679116593,1
0.13666010836207892,1
0.1405052539221021,1
0.14285539941515835,1
0.13511906626572867,1
0.12742982357710497,1
0.10899770976378981,1
0.13511106507968745,1
0.13084661135350273,1
0.13070624163154548,1
0.11727417560163195,1
0.12307437052166037,1
0.13134710978150343,1
0.14948654631286645,1
0.1495325588983903,1
0.14944118700074693,1
0.13618609171730994,1
0.12993768137095807,1
0.13930356695305868,1
0.14015259950682268,1
0.1418658197508627,1
0.134366867988157,1
0.1353731321555235,1
0.13133627214380644,1
0.14983946101958412,1
0.14948654631286645,1
0.14945586888619666,1
0.14265638183746743,1
0.14054470920337075,1
0.14781150534134546,1
0.14268765964003238,1
0.14744208881562315,1
0.14094779980603545,1
0.14099493328948715,1
0.13927684914579325,1
0.1300167333449696,1
0.12643099691906806,1
0.1264636983445207,1
0.1412567211973737,1
0.14083130954565465,1
0.14821867931251503,1
0.1480709056563222,1
0.1485614803712504,1
0.11782918337316561,1
0.13408187115269893,1
0.13095142520288,1
0.14097371911904538,1
0.14097371911904538,1
0.1495325588983903,1
0.1495325588983903,1
0.13310800796846028,1
0.1495325588983903,1
0.14948654631286645,1
0.14947186571228332,1
0.14261634221924063,1
0.1416343775827234,1
0.13514504023957807,1
0.1308868141837296,1
0.13411389401535312,1
0.1426476181984439,1
0.14060273526265293,1
0.13747516845723834,1
0.052312439204129424,1
0.05229368864777584,1
0.05941450771399204,1
0.059097847144512494,1
0.09120565421398241,1
0.09006072609690091,1
0.05062384607632542,1
0.08952725921635835,1
0.09689893499707508,1
0.09689893499707508,1
0.14008507918581953,1
0.11714010343144443,1
0.1260623659545167,1
0.1344511913921051,1
0.053159114690485454,1
0.05463685162724652,1
0.06756337116388056,1
0.06898696030619289,1
0.15136826099680556,1
0.15212501851688365,1
0.151619550936545,1
0.15148708007680378,1
0.15197031802612193,1
0.151619550936545,1
0.15409237130295572,1
0.153295307989261,1
0.15374374295754462,1
0.153295307989261,1
0.153295307989261,1
0.153295307989261,1
0.15374374295754462,1
0.15480065996270265,1
0.15471498959012359,1
0.15576255568759267,1
0.15505624066960805,1
0.15418512914588117,1
0.15984452969861723,1
0.1590593727922403,1
0.1615499570339748,1
0.1608100096275989,1
0.1615499570339748,1
0.16127515715912777,1
0.1608100096275989,1
0.16127515715912777,1
0.1615499570339748,1
0.16205603185563733,1
0.16088101254066534,1
0.1613171908717882,1
0.16141670355496307,1
0.1625898667447639,1
0.16231591121035738,1
0.16266590121335545,1
0.16186220923281186,1
0.16232591383246497,1
0.16231591121035738,1
0.16231591121035738,1
0.16141670355496307,1
0.16185219287479125,1
0.1609258329560037,1
0.1605079749529345,1
0.15992674890611885,1
0.16066862315732683,1
0.16066862315732683,1
0.14832692246149143,1
0.16068416688303322,1
0.16007732285574172,1
0.16149575843389108,1
0.16075569253406424,1
0.16075569253406424,1
0.1612629549970745,1
0.15802067900598138,1
0.15993682229818124,1
0.16037344528468345,1
0.16037344528468345,1
0.16037344528468345,1
0.15919588672286134,1
0.15881570833257114,1
0.15918692722882244,1
0.1601319254506423,1
0.16061668744422647,1
0.16061668744422647,1
0.16047412185021148,1
0.15404086606054845,1
0.15404086606054845,1
0.15255902770431728,1
0.15290061627868579,1
0.15290061627868579,1
0.1534523026259199,1
0.15407097391343105,1
0.15269465145941313,1
0.15441046074123893,1
0.1540621529871804,1
0.1540621529871804,1
0.1535871003330826,1
0.1538873289455951,1
0.15302350314325142,1
0.15302350314325142,1
0.1536530379188445,1
0.1465538292966867,1
0.1536530379188445,1
0.15384820311934166,1
0.15302350314325142,1
0.1536530379188445,1
0.1539935509108284,1
0.15212747032781226,1
0.1514075986398744,1
0.1519660574670329,1
0.15258738206089406,1
0.15407097391343105,1
0.1531709279715327,1
0.1543389783031182,1
0.1543389783031182,1
0.15455557244293988,1
0.1535871003330826,1
0.15341203621766414,1
0.1538873289455951,1
0.1538873289455951,1
0.15423581272135756,1
0.15438099775708186,1
0.15341203621766414,1
0.15438099775708186,1
0.15341203621766414,1
0.15423581272135756,1
0.15251341530360085,1
0.15275480937542407,1
0.15203623587455362,1
0.15255902770431728,1
0.15290061627868579,1
0.15251341530360085,1
0.15218002375666834,1
0.15251341530360085,1
0.15290061627868579,1
0.15275480937542407,1
0.15206064795248048,1
0.1525834031047616,1
0.1525834031047616,1
0.1527791710404226,1
0.14550640504939572,1
0.15206064795248048,1
0.1527791710404226,1
0.1525377939040723,1
0.1527791710404226,1
0.1527791710404226,1
0.15292496771431613,1
0.15214749338094158,1
0.15076751791519355,1
0.15215147732954037,1
0.1515293731487668,1
0.1522588813208633,1
0.1536242644577695,1
0.1536242644577695,1
0.15314861048146916,1
0.15315244996585492,1
0.15048252627639946,1
0.15165460498519168,1
0.1493944431259589,1
0.15383439870355153,1
0.15294642869916542,1
0.15218281851824972,1
0.15349975182599274,1
0.0206457031760221,1
0.07033024641552121,1
0.07959856014083327,1
0.07228701923264558,1
0.08360793986539683,1
0.08458791811673833,1
0.028538634836795973,1
-0.007374154959932433,-1
0.062097055172180116,1
0.018302342442667208,1
0.061200028990457234,1
0.05797096456365031,1
0.06215298658272006,1
0.09789513672399491,1
0.1044239136769819,1
0.09774632344532747,1
0.08990983104734451,1
0.08877398716037233,1
0.013457765702031,1
0.02015010195669903,1
0.021032045737201188,1
0.02607743102744725,1
0.06221213421188532,1
0.06663028678424099,1
0.024286077411392992,1
0.06816054749761546,1
0.0670680885219479,1
0.060412252577721204,1
0.027878152275674306,1
0.026689151884752516,1
0.027492684463898076,1
0.02939527393978736,1
0.06608893746161054,1
0.06333648753585469,1
0.03040791815150129,1
0.06348156876783728,1
0.06106176203968855,1
0.06016852993246952,1
0.019930214879384955,1
0.021774970364273838,1
0.016376662469714087,1
0.021222206406776023,1
0.05495331756419558,1
0.05437304874453969,1
0.02226745324529772,1
0.018468898468088135,1
0.054741856974312,1
0.05385176214241133,1
0.02875302016542669,1
0.05862878828248841,1
0.0591661368891066,1
0.06957014247966176,1
0.0345431741617957,1
0.03502776766218457,1
0.03756409879238792,1
0.040216042539488406,1
0.07734958335107539,1
0.07143949842706077,1
0.04307066848385882,1
0.07901119183034194,1
0.0838940168235543,1
0.084819035140075,1
0.051874273504613155,1
0.053599456710300086,1
0.0554822663560679,1
0.04982063339311571,1
0.07540786619730322,1
0.07622193609683531,1
0.07357156148590188,1
0.09335294685623008,1
0.09443581696803632,1
0.094147135316351,1
0.15180436070206976,1
0.1520021384291429,1
0.1482406474369889,1
0.15202729082296312,1
0.15182952739075745,1
0.15701375708170018,1
0.15665001525980088,1
0.15821661714905821,1
0.1611736101736636,1
0.16065935380248897,1
0.16093047782286407,1
0.15761723673764289,1
0.157037748162831,1
0.16072291845203585,1
0.16096619963484315,1
0.16023273704513485,1
0.16051995610869035,1
0.1611325456670018,1
0.16128880651044386,1
0.15966680602311728,1
0.15966680602311728,1
0.15953184311211482,1
0.15925697866470706,1
0.15919716666051736,1
0.16051995610869035,1
0.1611325456670018,1
0.1611325456670018,1
0.16009847870134225,1
0.15960960416812486,1
0.15927500415478973,1
0.1597531077401853,1
0.16015386876807863,1
0.15883345346933114,1
0.15662114573184965,1
0.15662114573184965,1
0.15933463646896429,1
0.1593527040067353,1
0.1599036278254365,1
0.1599036278254365,1
0.1609071666557701,1
0.1605072939488198,1
0.1603726643426467,1
0.1603726643426467,1
0.16141939327182847,1
0.16116685283543514,1
0.15972449352291007,1
0.1610022383114127,1
0.16019377708929872,1
0.16246222654438192,1
0.16216191650744288,1
0.15290417728211614,1
0.16231770268046825,1
0.16255984031125126,1
0.07421377490588715,1
0.08282456526155535,1
0.0823886770238016,1
0.07638649143440868,1
0.09078197420509504,1
0.09717858854274652,1
0.07882359814572099,1
0.09685499056839347,1
0.09988833950998693,1
0.10017524258512217,1
0.16216191650744288,1
0.16110027429754814,1
0.16056607637446502,1
0.1568992553572643,1
0.1598034507498255,1
0.15994687259902524,1
0.15994687259902524,1
0.15942935745822484,1
0.15942935745822484,1
0.1606308146291875,1
0.159458583807835,1
0.15902774205574666,1
0.15902774205574666,1
0.15942935745822484,1
0.1610305418468595,1
0.1610305418468595,1
0.1610305418468595,1
0.07455227096641837,1
0.07410773937269916,1
0.07410773937269916,1
0.07747108727586421,1
0.09249337290147358,1
0.09304168347625125,1
0.07986904961459929,1
0.09651449731024325,1
0.09719108026009304,1
0.09685499056839347,1
0.1599496669706103,1
0.1598034507498255,1
0.16056607637446502,1
0.16096587984432348,1
0.16096587984432348,1
0.1599496669706103,1
0.16056607637446502,1
0.1598034507498255,1
0.1598034507498255,1
0.1504946829373176,1
0.15943575799326798,1
0.15902774205574666,1
0.15942935745822484,1
0.15902774205574666,1
0.15875247064088693,1
0.15875247064088693,1
0.15942935745822484,1
0.1602041524810236,1
0.16049766257722559,1
0.14979311211319346,1
0.14319081909908216,1
0.15035475833952783,1
0.15061618444794017,1
0.15035475833952783,1
0.16042670844050488,1
0.16056607637446502,1
0.16096587984432348,1
0.1598034507498255,1
0.15994687259902524,1
0.15994687259902524,1
0.11163223087626079,1
0.15551839216562063,1
0.160123522419032,1
0.1610305418468595,1
0.1606308146291875,1
0.15875247064088693,1
0.15875247064088693,1
0.16194427360939512,1
0.16154562390312233,1
0.16194427360939512,1
0.15869257007835808,1
0.15875247064088693,1
0.15902774205574666,1
0.15961260411684636,1
0.15943575799326798,1
0.16056607637446502,1
0.16056607637446502,1
0.1607006293113511,1
0.16110027429754814,1
0.1607006293113511,1
0.1607006293113511,1
0.1607006293113511,1
0.1607006293113511,1
0.1606024777170066,1
0.15541410570192665,1
0.15999898084384678,1
0.1614995950085722,1
0.16095570971491152,1
0.16108426972972206,1
0.16093763402701694,1
0.16068460587025724,1
0.15856845898479,1
0.15932834628153908,1
0.15932834628153908,1
0.15897970006494705,1
0.15897970006494705,1
0.15876552642266456,1
0.1583631282023647,1
0.15192056205431104,1
0.16058264628194824,1
0.07476660002858992,1
0.07476660002858992,1
0.07404550187795117,1
0.07939893083870464,1
0.09217880889104052,1
0.0951809567226744,1
0.0779523822497949,1
0.09485226944743169,1
0.09606767078314993,1
0.09490020234242125,1
0.16095570971491152,1
0.16093763402701694,1
0.16062243290851586,1
0.16093763402701694,1
0.16034271051926596,1
0.1576735359906059,1
0.1576735359906059,1
